ICAO,RANGE,CLASS,RWY,C40_SECT,N,REF20,REF05,REF15,REFPB,C100_SECT
LSZH,100NM,LP,14,NA,23,45.99666666666667,38.895,43.565,41.230000000000004,"(50,115]"
LSZH,100NM,LP,14,NA,9,46.27333333333333,43.053333333333335,46.18,44.61666666666667,"(115,195]"
LSZH,100NM,LP,14,NA,33,36.31333333333333,34.70666666666667,35.45333333333333,35.08,"(195,265]"
LSZH,100NM,LP,14,NA,20,33.45333333333333,30.111666666666668,33.375,31.743333333333332,"(265,340]"
LSZH,100NM,LP,14,NA,14,38.32333333333334,36.193333333333335,38.22,37.20666666666666,"(340,360]"
LSZH,100NM,LP,28,NA,6,47.55,45.162499999999994,46.75416666666666,45.95833333333333,"(0,50]"
LSZH,100NM,LP,28,NA,3,43.07,39.53,41.89,40.71,"(50,115]"
LSZH,100NM,LP,28,NA,3,47.22333333333333,45.61833333333333,46.68833333333333,46.153333333333336,"(115,195]"
LSZH,100NM,LP,28,NA,3,37.3,36.5,37.03333333333333,36.766666666666666,"(195,265]"
LSZH,100NM,LP,28,NA,4,40.88333333333333,40.208333333333336,40.65833333333333,40.43333333333334,"(265,340]"
LSZH,100NM,LP,28,NA,1,49.166666666666664,49.166666666666664,49.166666666666664,49.166666666666664,"(340,360]"
LSZH,100NM,LP,34,NA,1,46.25,46.25,46.25,46.25,"(50,115]"
LSZH,100NM,LP,34,NA,1,41.31666666666667,41.31666666666667,41.31666666666667,41.31666666666667,"(195,265]"
LSZH,100NM,LT,14,NA,90,25.95666666666667,24.4075,25.59,24.99875,"(0,50]"
LSZH,100NM,LT,14,NA,145,29.923333333333332,27.663333333333334,29.233333333333334,28.448333333333334,"(50,115]"
LSZH,100NM,LT,14,NA,86,32.53333333333333,29.2125,31.612499999999997,30.412499999999998,"(115,195]"
LSZH,100NM,LT,14,NA,124,28.979999999999997,25.940833333333334,27.685000000000002,26.812916666666666,"(195,265]"
LSZH,100NM,LT,14,NA,153,25.496666666666666,22.8,24.983333333333334,23.891666666666666,"(265,340]"
LSZH,100NM,LT,14,NA,8,25.846666666666668,24.399166666666666,25.68916666666667,25.04416666666667,"(340,360]"
LSZH,100NM,LT,16,NA,1,41.03333333333333,41.03333333333333,41.03333333333333,41.03333333333333,"(50,115]"
LSZH,100NM,LT,28,NA,10,31.896666666666665,29.690833333333334,31.589166666666667,30.64,"(0,50]"
LSZH,100NM,LT,28,NA,11,33.166666666666664,30.891666666666666,32.31666666666666,31.604166666666664,"(50,115]"
LSZH,100NM,LT,28,NA,15,32.669999999999995,29.421666666666667,30.523333333333333,29.9725,"(115,195]"
LSZH,100NM,LT,28,NA,17,31.256666666666668,27.743333333333336,29.85333333333333,28.798333333333332,"(195,265]"
LSZH,100NM,LT,28,NA,18,30.576666666666668,29.11583333333333,29.98166666666667,29.54875,"(265,340]"
LSZH,100NM,LT,28,NA,4,29.35666666666667,27.86416666666667,28.859166666666667,28.361666666666668,"(340,360]"
LSZH,100NM,LT,34,NA,2,25.923333333333332,25.343333333333334,25.729999999999997,25.536666666666665,"(50,115]"
LSZH,100NM,LT,34,NA,1,43.266666666666666,43.266666666666666,43.266666666666666,43.266666666666666,"(115,195]"
LSZH,100NM,LT,34,NA,4,28.46333333333333,25.17833333333333,27.368333333333332,26.273333333333333,"(195,265]"
LSZH,100NM,LT,34,NA,1,33.3,33.3,33.3,33.3,"(265,340]"
LSZH,100NM,LT,34,NA,1,29.05,29.05,29.05,29.05,"(340,360]"
LSZH,100NM,MJ,14,NA,19645,20.95,19.37,20.533333333333335,19.951666666666668,"(0,50]"
LSZH,100NM,MJ,14,NA,16455,23.416666666666668,21.933333333333334,23.033333333333335,22.483333333333334,"(50,115]"
LSZH,100NM,MJ,14,NA,8417,24.916666666666668,22.95,24.333333333333332,23.641666666666666,"(115,195]"
LSZH,100NM,MJ,14,NA,11642,22.433333333333334,20.666666666666668,21.95,21.308333333333334,"(195,265]"
LSZH,100NM,MJ,14,NA,14346,20.45,18.8,19.983333333333334,19.391666666666666,"(265,340]"
LSZH,100NM,MJ,14,NA,5471,20.233333333333334,18.958333333333332,19.9,19.429166666666667,"(340,360]"
LSZH,100NM,MJ,16,NA,22,19.536666666666665,18.380000000000003,18.838333333333335,18.609166666666667,"(0,50]"
LSZH,100NM,MJ,16,NA,13,21.58,20.066666666666666,21.12,20.593333333333334,"(50,115]"
LSZH,100NM,MJ,16,NA,12,22.869999999999997,21.41166666666667,22.5825,21.997083333333336,"(115,195]"
LSZH,100NM,MJ,16,NA,8,26.5,24.737499999999997,26.2375,25.487499999999997,"(195,265]"
LSZH,100NM,MJ,16,NA,20,20.85666666666667,20.221666666666668,20.756666666666668,20.48916666666667,"(265,340]"
LSZH,100NM,MJ,16,NA,5,20.073333333333334,19.84333333333333,19.996666666666666,19.919999999999998,"(340,360]"
LSZH,100NM,MJ,28,NA,5826,23.25,21.55,22.783333333333335,22.166666666666668,"(0,50]"
LSZH,100NM,MJ,28,NA,4507,21.466666666666665,19.638333333333335,20.983333333333334,20.310833333333335,"(50,115]"
LSZH,100NM,MJ,28,NA,2729,22.133333333333333,20.183333333333334,21.65,20.916666666666664,"(115,195]"
LSZH,100NM,MJ,28,NA,4271,23.316666666666666,21.625,22.85,22.2375,"(195,265]"
LSZH,100NM,MJ,28,NA,5141,24.7,23.016666666666666,24.25,23.633333333333333,"(265,340]"
LSZH,100NM,MJ,28,NA,1322,22.853333333333335,21.300833333333333,22.416666666666668,21.85875,"(340,360]"
LSZH,100NM,MJ,32,NA,1,30.25,30.25,30.25,30.25,"(50,115]"
LSZH,100NM,MJ,34,NA,1289,25.416666666666668,23.623333333333335,24.933333333333334,24.278333333333336,"(0,50]"
LSZH,100NM,MJ,34,NA,1498,23.4,21.2975,22.8,22.04875,"(50,115]"
LSZH,100NM,MJ,34,NA,567,22.436666666666664,19.983333333333334,21.763333333333335,20.873333333333335,"(115,195]"
LSZH,100NM,MJ,34,NA,1444,22,20.4525,21.616666666666667,21.034583333333334,"(195,265]"
LSZH,100NM,MJ,34,NA,1353,24.35,22.493333333333332,23.883333333333333,23.188333333333333,"(265,340]"
LSZH,100NM,MJ,34,NA,509,25.16,23.65,24.82,24.235,"(340,360]"
LSZH,100NM,MT,14,NA,335,23.259999999999998,21.633333333333333,22.81,22.221666666666664,"(0,50]"
LSZH,100NM,MT,14,NA,873,26.6,25.12,26.08,25.6,"(50,115]"
LSZH,100NM,MT,14,NA,144,29.96,28.081666666666663,29.543333333333333,28.8125,"(115,195]"
LSZH,100NM,MT,14,NA,362,26.906666666666666,25.121666666666666,26.4075,25.764583333333334,"(195,265]"
LSZH,100NM,MT,14,NA,57,23.60333333333333,22.483333333333334,23.366666666666667,22.925,"(265,340]"
LSZH,100NM,MT,14,NA,88,21.799999999999997,20.4675,21.583333333333332,21.025416666666665,"(340,360]"
LSZH,100NM,MT,16,NA,1,35.333333333333336,35.333333333333336,35.333333333333336,35.333333333333336,"(0,50]"
LSZH,100NM,MT,28,NA,104,26.443333333333335,24.27916666666667,25.511666666666663,24.895416666666666,"(0,50]"
LSZH,100NM,MT,28,NA,112,25.703333333333333,23.566666666666666,25.27166666666667,24.41916666666667,"(50,115]"
LSZH,100NM,MT,28,NA,13,26.009999999999998,24.076666666666668,25.11,24.593333333333334,"(115,195]"
LSZH,100NM,MT,28,NA,35,29.29,27.818333333333335,29.048333333333336,28.433333333333337,"(195,265]"
LSZH,100NM,MT,28,NA,13,27.36,26.006666666666664,27.233333333333334,26.619999999999997,"(265,340]"
LSZH,100NM,MT,28,NA,25,25.05666666666667,24.349999999999998,24.81,24.58,"(340,360]"
LSZH,100NM,MT,34,NA,24,26.976666666666667,25.868333333333332,26.605,26.236666666666665,"(0,50]"
LSZH,100NM,MT,34,NA,6,27.35,26.950000000000003,27.21666666666667,27.083333333333336,"(50,115]"
LSZH,100NM,MT,34,NA,9,29.086666666666666,28.076666666666668,28.873333333333335,28.475,"(115,195]"
LSZH,100NM,MT,34,NA,2,27.16333333333333,27.153333333333332,27.159999999999997,27.156666666666666,"(195,265]"
LSZH,100NM,MT,34,NA,1,32.65,32.65,32.65,32.65,"(265,340]"
LSZH,100NM,MT,34,NA,1,28.966666666666665,28.966666666666665,28.966666666666665,28.966666666666665,"(340,360]"
LTFM,40NM,H,16R,"(0,35]",9,13.896666666666668,11.886666666666667,13.643333333333334,12.765,NA
LTFM,40NM,H,16R,"(35,85]",92,13.706666666666667,12.8475,13.5275,13.1875,NA
LTFM,40NM,H,16R,"(85,180]",265,17.783333333333335,15.946666666666665,17.436666666666667,16.691666666666666,NA
LTFM,40NM,H,16R,"(180,325]",822,12.6,11.883333333333333,12.435833333333333,12.159583333333334,NA
LTFM,40NM,H,16R,"(325,360]",29,11.52,10.27,11.406666666666666,10.838333333333333,NA
LTFM,40NM,H,17L,"(0,35]",277,11,10.263333333333335,10.766666666666667,10.515,NA
LTFM,40NM,H,17L,"(35,85]",1379,14.116666666666667,12.865,13.761666666666667,13.313333333333333,NA
LTFM,40NM,H,17L,"(85,180]",2584,17.6,15.916666666666666,17.183333333333334,16.55,NA
LTFM,40NM,H,17L,"(180,325]",2434,12.616666666666667,11.6,12.383333333333333,11.991666666666667,NA
LTFM,40NM,H,17L,"(325,360]",86,10.783333333333333,10.108333333333333,10.533333333333333,10.320833333333333,NA
LTFM,40NM,H,17R,"(35,85]",1,19.65,19.65,19.65,19.65,NA
LTFM,40NM,H,17R,"(85,180]",1,18.383333333333333,18.383333333333333,18.383333333333333,18.383333333333333,NA
LTFM,40NM,H,18,"(0,35]",81,11.283333333333333,10.233333333333333,11.116666666666667,10.675,NA
LTFM,40NM,H,18,"(35,85]",309,13.55,12.77,13.37,13.07,NA
LTFM,40NM,H,18,"(85,180]",878,17.656666666666666,16.178333333333335,17.325833333333332,16.75208333333333,NA
LTFM,40NM,H,18,"(180,325]",261,12.983333333333333,11.15,12.65,11.9,NA
LTFM,40NM,H,18,"(325,360]",3,9.76,9.415,9.645,9.53,NA
LTFM,40NM,H,34L,"(0,35]",367,22.006666666666668,20.253333333333334,21.695,20.97416666666667,NA
LTFM,40NM,H,34L,"(35,85]",150,17.206666666666667,16.183333333333334,16.89,16.53666666666667,NA
LTFM,40NM,H,34L,"(85,180]",1018,13.516666666666667,12.5475,13.359166666666667,12.953333333333333,NA
LTFM,40NM,H,34L,"(180,325]",2806,14.05,12.933333333333334,13.766666666666667,13.350000000000001,NA
LTFM,40NM,H,34L,"(325,360]",125,19.946666666666665,18.473333333333333,19.513333333333335,18.993333333333332,NA
LTFM,40NM,H,34R,"(0,35]",1,26.05,26.05,26.05,26.05,NA
LTFM,40NM,H,35L,"(35,85]",1,18.95,18.95,18.95,18.95,NA
LTFM,40NM,H,35L,"(180,325]",1,13.783333333333333,13.783333333333333,13.783333333333333,13.783333333333333,NA
LTFM,40NM,H,35R,"(0,35]",1726,19.866666666666667,17.875,19.3125,18.59375,NA
LTFM,40NM,H,35R,"(35,85]",1628,17.44,15.6,16.950833333333332,16.275416666666665,NA
LTFM,40NM,H,35R,"(85,180]",9277,13.1,12.08,12.866666666666667,12.473333333333333,NA
LTFM,40NM,H,35R,"(180,325]",6103,13.95,12.666666666666666,13.621666666666666,13.144166666666667,NA
LTFM,40NM,H,35R,"(325,360]",251,19.25,17.491666666666667,18.616666666666667,18.054166666666667,NA
LTFM,40NM,H,36,"(0,35]",782,21.166666666666668,19.217499999999998,20.75,19.98375,NA
LTFM,40NM,H,36,"(35,85]",449,18.126666666666665,16.58,17.756666666666668,17.168333333333333,NA
LTFM,40NM,H,36,"(85,180]",3363,13.133333333333333,12.066666666666666,12.883333333333333,12.475,NA
LTFM,40NM,H,36,"(180,325]",807,14.22,12.805,13.765,13.285,NA
LTFM,40NM,H,36,"(325,360]",20,19.566666666666666,18.330833333333334,19.465,18.897916666666667,NA
LTFM,40NM,LJ,16R,"(180,325]",4,14.263333333333335,12.515833333333333,13.680833333333332,13.098333333333333,NA
LTFM,40NM,LJ,17L,"(0,35]",2,11.326666666666666,11.269166666666667,11.307500000000001,11.288333333333334,NA
LTFM,40NM,LJ,17L,"(35,85]",2,17.176666666666666,16.906666666666666,17.086666666666666,16.996666666666666,NA
LTFM,40NM,LJ,17L,"(85,180]",2,21.973333333333333,21.518333333333334,21.821666666666665,21.67,NA
LTFM,40NM,LJ,17L,"(180,325]",4,14.966666666666667,14.966666666666667,14.966666666666667,14.966666666666667,NA
LTFM,40NM,LJ,18,"(85,180]",16,20.066666666666666,19.508333333333333,19.929166666666667,19.71875,NA
LTFM,40NM,LJ,18,"(180,325]",1,10.55,10.55,10.55,10.55,NA
LTFM,40NM,LJ,18,"(325,360]",1,11.95,11.95,11.95,11.95,NA
LTFM,40NM,LJ,34L,"(180,325]",3,14.760000000000002,13.64,14.386666666666667,14.013333333333334,NA
LTFM,40NM,LJ,35R,"(0,35]",3,24.25,22.05,23.516666666666666,22.78333333333333,NA
LTFM,40NM,LJ,35R,"(35,85]",3,17.35333333333333,16.938333333333333,17.215,17.076666666666668,NA
LTFM,40NM,LJ,35R,"(85,180]",5,14.483333333333334,12.733333333333334,13.9,13.316666666666666,NA
LTFM,40NM,LJ,35R,"(180,325]",10,12.936666666666667,12.504999999999999,12.869166666666667,12.687083333333334,NA
LTFM,40NM,LJ,35R,"(325,360]",1,19.133333333333333,19.133333333333333,19.133333333333333,19.133333333333333,NA
LTFM,40NM,LJ,36,"(0,35]",2,22.253333333333334,21.163333333333334,21.89,21.526666666666667,NA
LTFM,40NM,LJ,36,"(35,85]",1,23.3,23.3,23.3,23.3,NA
LTFM,40NM,LJ,36,"(85,180]",22,17.8,13.652500000000002,16.221666666666668,14.937083333333334,NA
LTFM,40NM,LJ,36,"(180,325]",3,14.693333333333333,14.648333333333333,14.678333333333333,14.663333333333334,NA
LTFM,40NM,LP,18,"(35,85]",1,20.6,20.6,20.6,20.6,NA
LTFM,40NM,LP,35R,"(35,85]",1,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,NA
LTFM,40NM,LT,17L,"(85,180]",1,30.9,30.9,30.9,30.9,NA
LTFM,40NM,LT,17L,"(180,325]",2,13.343333333333334,13.285833333333334,13.324166666666668,13.305000000000001,NA
LTFM,40NM,LT,18,"(85,180]",1,73.03333333333333,73.03333333333333,73.03333333333333,73.03333333333333,NA
LTFM,40NM,LT,34L,"(0,35]",1,27.85,27.85,27.85,27.85,NA
LTFM,40NM,LT,34L,"(180,325]",2,22.79,20.122500000000002,21.90083333333333,21.011666666666667,NA
LTFM,40NM,LT,35R,"(0,35]",1,23.983333333333334,23.983333333333334,23.983333333333334,23.983333333333334,NA
LTFM,40NM,LT,35R,"(35,85]",2,16.456666666666667,16.026666666666667,16.313333333333333,16.17,NA
LTFM,40NM,LT,35R,"(180,325]",2,20.833333333333336,19.483333333333334,20.383333333333336,19.933333333333337,NA
LTFM,40NM,LT,36,"(0,35]",1,28.466666666666665,28.466666666666665,28.466666666666665,28.466666666666665,NA
LTFM,40NM,LT,36,"(85,180]",1,13.333333333333334,13.333333333333334,13.333333333333334,13.333333333333334,NA
LTFM,40NM,MJ,16L,"(180,325]",1,79.33333333333333,79.33333333333333,79.33333333333333,79.33333333333333,NA
LTFM,40NM,MJ,16R,"(0,35]",39,11.773333333333333,10.458333333333332,11.333333333333334,10.895833333333332,NA
LTFM,40NM,MJ,16R,"(35,85]",270,13.763333333333334,12.855833333333333,13.450833333333334,13.153333333333332,NA
LTFM,40NM,MJ,16R,"(85,180]",541,16.9,15.5,16.483333333333334,15.991666666666667,NA
LTFM,40NM,MJ,16R,"(180,325]",1651,12.633333333333333,11.908333333333333,12.483333333333333,12.195833333333333,NA
LTFM,40NM,MJ,16R,"(325,360]",155,12.353333333333335,10.995,11.746666666666664,11.370833333333332,NA
LTFM,40NM,MJ,17L,"(0,35]",747,11.216666666666667,10.326666666666666,10.965,10.645833333333332,NA
LTFM,40NM,MJ,17L,"(35,85]",2030,14.116666666666667,12.990833333333333,13.783333333333333,13.387083333333333,NA
LTFM,40NM,MJ,17L,"(85,180]",4492,17.183333333333334,15.5,16.766666666666666,16.133333333333333,NA
LTFM,40NM,MJ,17L,"(180,325]",4930,12.766666666666667,11.740833333333333,12.483333333333333,12.112083333333333,NA
LTFM,40NM,MJ,17L,"(325,360]",305,11.083333333333334,10.186666666666667,10.876666666666667,10.531666666666666,NA
LTFM,40NM,MJ,17R,"(85,180]",2,13.489999999999998,11.46,12.81333333333333,12.136666666666667,NA
LTFM,40NM,MJ,18,"(0,35]",341,11.55,10.55,11.45,11,NA
LTFM,40NM,MJ,18,"(35,85]",1592,13.72,12.7,13.433333333333334,13.066666666666666,NA
LTFM,40NM,MJ,18,"(85,180]",5730,16.85,15.383333333333333,16.483333333333334,15.933333333333334,NA
LTFM,40NM,MJ,18,"(180,325]",1613,13.166666666666666,9.783333333333333,12.78,11.281666666666666,NA
LTFM,40NM,MJ,18,"(325,360]",52,12.063333333333334,10.866666666666667,11.719166666666666,11.292916666666667,NA
LTFM,40NM,MJ,34L,"(0,35]",929,21.92666666666667,20.133333333333333,21.433333333333334,20.78333333333333,NA
LTFM,40NM,MJ,34L,"(35,85]",427,17.693333333333335,16.048333333333336,17.25,16.649166666666666,NA
LTFM,40NM,MJ,34L,"(85,180]",1857,13.153333333333334,12.296666666666667,12.983333333333333,12.64,NA
LTFM,40NM,MJ,34L,"(180,325]",5721,13.866666666666667,12.733333333333333,13.6,13.166666666666666,NA
LTFM,40NM,MJ,34L,"(325,360]",253,20.116666666666667,18.60666666666667,19.683333333333334,19.145000000000003,NA
LTFM,40NM,MJ,35L,"(85,180]",2,14.416666666666666,13.266666666666667,14.033333333333331,13.649999999999999,NA
LTFM,40NM,MJ,35L,"(180,325]",1,11.133333333333333,11.133333333333333,11.133333333333333,11.133333333333333,NA
LTFM,40NM,MJ,35R,"(0,35]",3850,20.216666666666665,17.966666666666665,19.666666666666668,18.816666666666666,NA
LTFM,40NM,MJ,35R,"(35,85]",2685,17.85,16.02,17.4,16.71,NA
LTFM,40NM,MJ,35R,"(85,180]",16551,12.933333333333334,11.766666666666667,12.666666666666666,12.216666666666667,NA
LTFM,40NM,MJ,35R,"(180,325]",13180,14.066666666666666,12.683333333333334,13.7,13.191666666666666,NA
LTFM,40NM,MJ,35R,"(325,360]",495,19.446666666666665,17.563333333333333,18.97,18.266666666666666,NA
LTFM,40NM,MJ,36,"(0,35]",2380,20.716666666666665,18.549166666666665,20.197499999999998,19.37333333333333,NA
LTFM,40NM,MJ,36,"(35,85]",1898,17.566666666666666,15.883333333333333,17.166666666666668,16.525,NA
LTFM,40NM,MJ,36,"(85,180]",18738,12.95,11.916666666666666,12.683333333333334,12.3,NA
LTFM,40NM,MJ,36,"(180,325]",4640,13.413333333333334,12.15,13.083333333333334,12.616666666666667,NA
LTFM,40NM,MJ,36,"(325,360]",68,18.753333333333334,18.068333333333335,18.360000000000003,18.21416666666667,NA
LTFM,40NM,MT,16R,"(0,35]",3,13.776666666666667,13.60666666666667,13.72,13.663333333333334,NA
LTFM,40NM,MT,16R,"(35,85]",1,14.066666666666666,14.066666666666666,14.066666666666666,14.066666666666666,NA
LTFM,40NM,MT,16R,"(180,325]",5,13.186666666666666,12.396666666666667,12.923333333333332,12.66,NA
LTFM,40NM,MT,16R,"(325,360]",1,10.9,10.9,10.9,10.9,NA
LTFM,40NM,MT,17L,"(0,35]",19,12.29,11.741666666666667,11.93,11.835833333333333,NA
LTFM,40NM,MT,17L,"(35,85]",14,14.293333333333333,13.099999999999998,14.2,13.649999999999999,NA
LTFM,40NM,MT,17L,"(85,180]",5,14.376666666666669,12.256666666666666,13.670000000000002,12.963333333333335,NA
LTFM,40NM,MT,17L,"(180,325]",32,13.013333333333334,12.1875,12.703333333333333,12.445416666666667,NA
LTFM,40NM,MT,17L,"(325,360]",6,11.816666666666666,11.641666666666666,11.758333333333335,11.7,NA
LTFM,40NM,MT,18,"(180,325]",1,14.45,14.45,14.45,14.45,NA
LTFM,40NM,MT,18,"(325,360]",1,12.65,12.65,12.65,12.65,NA
LTFM,40NM,MT,34L,"(0,35]",13,26.366666666666667,24.716666666666665,26.016666666666666,25.366666666666667,NA
LTFM,40NM,MT,34L,"(85,180]",1,20.666666666666668,20.666666666666668,20.666666666666668,20.666666666666668,NA
LTFM,40NM,MT,34L,"(180,325]",9,15.860000000000001,15.33,15.686666666666667,15.508333333333333,NA
LTFM,40NM,MT,34L,"(325,360]",1,25.383333333333333,25.383333333333333,25.383333333333333,25.383333333333333,NA
LTFM,40NM,MT,35R,"(0,35]",73,21.38,20.17,21.233333333333334,20.701666666666668,NA
LTFM,40NM,MT,35R,"(85,180]",3,11.48,11.345,11.435,11.39,NA
LTFM,40NM,MT,35R,"(180,325]",44,16.713333333333335,15.125833333333333,16.28333333333333,15.704583333333332,NA
LTFM,40NM,MT,35R,"(325,360]",8,22.71,21.191666666666666,22.424166666666668,21.807916666666667,NA
LTFM,40NM,MT,36,"(0,35]",8,25.54,22.76833333333333,25.44666666666667,24.1075,NA
LTFM,40NM,MT,36,"(85,180]",1,14.633333333333333,14.633333333333333,14.633333333333333,14.633333333333333,NA
LTFM,40NM,MT,36,"(180,325]",5,17.30666666666667,16.176666666666666,16.93,16.553333333333335,NA
LTFM,100NM,H,16R,NA,19,24.04,22.456666666666663,23.509999999999998,22.98333333333333,"(0,35]"
LTFM,100NM,H,16R,NA,83,25.18333333333333,23.503333333333334,24.683333333333334,24.093333333333334,"(35,85]"
LTFM,100NM,H,16R,NA,277,27.76,25.82,27.133333333333333,26.476666666666667,"(85,180]"
LTFM,100NM,H,16R,NA,791,22.55,21.441666666666666,22.191666666666666,21.816666666666666,"(180,325]"
LTFM,100NM,H,16R,NA,47,25.556666666666665,20.625,24.396666666666665,22.51083333333333,"(325,360]"
LTFM,100NM,H,17L,NA,289,20.836666666666666,19.4,20.436666666666667,19.918333333333333,"(0,35]"
LTFM,100NM,H,17L,NA,1183,26.266666666666666,24.033333333333335,25.633333333333333,24.833333333333336,"(35,85]"
LTFM,100NM,H,17L,NA,2668,27.47333333333333,25.472499999999997,26.950833333333332,26.211666666666666,"(85,180]"
LTFM,100NM,H,17L,NA,2396,22.316666666666666,20.966666666666665,21.966666666666665,21.466666666666665,"(180,325]"
LTFM,100NM,H,17L,NA,225,21.493333333333332,19.893333333333334,20.92,20.406666666666666,"(325,360]"
LTFM,100NM,H,17R,NA,1,28.45,28.45,28.45,28.45,"(35,85]"
LTFM,100NM,H,17R,NA,1,29.666666666666668,29.666666666666668,29.666666666666668,29.666666666666668,"(85,180]"
LTFM,100NM,H,18,NA,93,22.87666666666667,20.416666666666664,22.203333333333333,21.31,"(0,35]"
LTFM,100NM,H,18,NA,215,25.57,23.79,24.851666666666667,24.320833333333333,"(35,85]"
LTFM,100NM,H,18,NA,891,27.616666666666667,25.708333333333336,27.2,26.454166666666666,"(85,180]"
LTFM,100NM,H,18,NA,253,23.36,21.71333333333333,22.71333333333333,22.21333333333333,"(180,325]"
LTFM,100NM,H,18,NA,80,23.076666666666668,20.485000000000003,22.246666666666666,21.365833333333335,"(325,360]"
LTFM,100NM,H,34L,NA,90,30.383333333333336,28.9775,29.822499999999998,29.4,"(0,35]"
LTFM,100NM,H,34L,NA,163,26.33,25.201666666666664,26.086666666666666,25.644166666666663,"(35,85]"
LTFM,100NM,H,34L,NA,1016,24.566666666666666,23.166666666666664,24.166666666666668,23.666666666666664,"(85,180]"
LTFM,100NM,H,34L,NA,2786,24.766666666666666,23.2875,24.316666666666666,23.802083333333336,"(180,325]"
LTFM,100NM,H,34L,NA,411,30.75,28.71666666666667,30.125,29.420833333333334,"(325,360]"
LTFM,100NM,H,34R,NA,1,34.86666666666667,34.86666666666667,34.86666666666667,34.86666666666667,"(325,360]"
LTFM,100NM,H,35L,NA,1,29.766666666666666,29.766666666666666,29.766666666666666,29.766666666666666,"(35,85]"
LTFM,100NM,H,35L,NA,1,24.15,24.15,24.15,24.15,"(180,325]"
LTFM,100NM,H,35R,NA,649,28.35,26.453333333333333,27.883333333333333,27.168333333333333,"(0,35]"
LTFM,100NM,H,35R,NA,1766,26.516666666666666,24.583333333333332,26.066666666666666,25.325,"(35,85]"
