ICAO,YEAR,MOF,AC_CLASS,AP_C_RWY,C100_SECT,N,N_VALID,TOT_A100,TOT_REF,TOT_ADD
EHAM,2021,11,MJ,24,"(70,150]",17,17,408.2666666666668,369.6933333333333,38.573333333333416
EHAM,2021,11,MJ,24,NA,3,0,0,0,0
EHAM,2021,11,MJ,27,"(0,70]",238,238,5533.1500000000005,5013.866666666654,519.2833333333342
EHAM,2021,11,MJ,27,"(150,250]",294,294,8721.949999999997,7707.699999999945,1014.25
EHAM,2021,11,MJ,27,"(250,310]",148,148,4234.766666666664,3748.839999999993,485.92666666666696
EHAM,2021,11,MJ,27,"(310,360]",9,9,255.85,232.59000000000003,23.259999999999973
EHAM,2021,11,MJ,27,"(70,150]",491,491,11943.94999999999,10564.68333333328,1379.266666666667
EHAM,2021,11,MJ,27,NA,39,0,0,0,0
EHAM,2021,11,MJ,36C,"(0,70]",2,2,57.61666666666667,53.53333333333334,4.083333333333329
EHAM,2021,11,MJ,36C,"(150,250]",276,276,6598.000000000004,6104.200000000017,493.79999999999984
EHAM,2021,11,MJ,36C,"(250,310]",171,171,4429.833333333332,4217.999999999991,211.83333333333317
EHAM,2021,11,MJ,36C,"(310,360]",35,35,944.9666666666666,909.8833333333332,35.083333333333485
EHAM,2021,11,MJ,36C,"(70,150]",23,23,562.3333333333333,542.4166666666665,19.91666666666669
EHAM,2021,11,MJ,36C,NA,13,0,0,0,0
EHAM,2021,11,MJ,36R,"(0,70]",350,350,8942.033333333335,8277.499999999947,664.533333333334
EHAM,2021,11,MJ,36R,"(150,250]",178,178,4304.583333333333,3868.533333333317,436.0499999999996
EHAM,2021,11,MJ,36R,"(250,310]",90,90,2309.2666666666673,2188.499999999996,120.76666666666704
EHAM,2021,11,MJ,36R,"(310,360]",6,6,156.26666666666665,165.39999999999998,-9.133333333333317
EHAM,2021,11,MJ,36R,"(70,150]",702,702,18217.716666666656,17105.400000000016,1112.3166666666662
EHAM,2021,11,MJ,36R,NA,23,0,0,0,0
EHAM,2021,11,MT,04,"(150,250]",1,0,24.6,0,0
EHAM,2021,11,MT,06,"(250,310]",1,1,28.3,23.8,4.5
EHAM,2021,11,MT,18R,"(250,310]",1,1,26.666666666666668,23.833333333333332,2.8333333333333357
EHAM,2021,11,MT,18R,"(70,150]",5,5,146.23333333333332,139.06666666666666,7.166666666666671
EHAM,2021,11,MT,22,"(0,70]",1,1,26.2,26.483333333333334,-0.283333333333335
EHAM,2021,11,MT,36R,"(70,150]",1,1,46.78333333333333,30.15,16.633333333333333
EHAM,2021,11,ZZ,06,"(70,150]",1,0,27.916666666666668,0,0
EHAM,2021,11,ZZ,18R,"(150,250]",1,0,33.85,0,0
EHAM,2021,12,H,06,"(0,70]",72,72,1935.4166666666663,1820.6399999999985,114.7766666666665
EHAM,2021,12,H,06,"(150,250]",37,37,828.2000000000002,756.6500000000003,71.55000000000005
EHAM,2021,12,H,06,"(250,310]",151,151,3410.0666666666657,3110.5999999999917,299.46666666666636
EHAM,2021,12,H,06,"(310,360]",16,16,367.56666666666666,348.9066666666667,18.660000000000025
EHAM,2021,12,H,06,"(70,150]",85,85,2286.566666666667,2137.750000000003,148.81666666666686
EHAM,2021,12,H,06,NA,11,0,0,0,0
EHAM,2021,12,H,18C,"(0,70]",101,101,2466.8166666666675,2289.3333333333344,177.48333333333323
EHAM,2021,12,H,18C,"(150,250]",7,7,202.85,177.45,25.399999999999988
EHAM,2021,12,H,18C,"(250,310]",66,66,1491.85,1411.9600000000012,79.89000000000019
EHAM,2021,12,H,18C,"(310,360]",7,7,157.28333333333333,146.32333333333332,10.960000000000008
EHAM,2021,12,H,18C,"(70,150]",187,187,4908.65,4441.25,467.3999999999999
EHAM,2021,12,H,18C,NA,8,0,0,0,0
EHAM,2021,12,H,18R,"(0,70]",241,241,6010.65,5575.13333333332,435.5166666666669
EHAM,2021,12,H,18R,"(150,250]",135,135,3614.683333333334,3282.749999999993,331.93333333333385
EHAM,2021,12,H,18R,"(250,310]",808,808,18535.999999999996,17008.399999999747,1527.6000000000006
EHAM,2021,12,H,18R,"(310,360]",66,66,1553.3833333333332,1443.640000000002,109.74333333333328
EHAM,2021,12,H,18R,"(70,150]",357,357,9414.066666666666,8544.200000000006,869.8666666666657
EHAM,2021,12,H,18R,NA,54,0,0,0,0
EHAM,2021,12,H,22,"(0,70]",1,1,26.583333333333332,21.466666666666665,5.116666666666667
EHAM,2021,12,H,22,"(150,250]",3,3,87,79.79,7.210000000000001
EHAM,2021,12,H,22,"(250,310]",8,8,213.28333333333333,199.49333333333337,13.789999999999996
EHAM,2021,12,H,22,"(70,150]",5,5,134.4,114.55,19.85
EHAM,2021,12,H,24,"(250,310]",1,1,25.416666666666668,24.63,0.7866666666666688
EHAM,2021,12,H,27,"(0,70]",54,54,1236.7,1132.2000000000005,104.50000000000014
EHAM,2021,12,H,27,"(150,250]",15,15,444.15,381.65,62.49999999999998
EHAM,2021,12,H,27,"(250,310]",86,86,2320.1999999999994,2135.6666666666647,184.53333333333347
EHAM,2021,12,H,27,"(310,360]",6,6,166.73333333333335,148.23999999999998,18.49333333333335
EHAM,2021,12,H,27,"(70,150]",89,89,2150.7500000000005,1914.983333333332,235.7666666666667
EHAM,2021,12,H,27,NA,6,0,0,0,0
EHAM,2021,12,H,36C,"(0,70]",3,3,88.05,73.87,14.179999999999996
EHAM,2021,12,H,36C,"(150,250]",8,8,224.01666666666665,171.20000000000002,52.81666666666668
EHAM,2021,12,H,36C,"(250,310]",94,94,2574.6666666666665,2307.6999999999994,266.96666666666664
EHAM,2021,12,H,36C,"(310,360]",9,9,251.03333333333333,235.38,15.653333333333308
EHAM,2021,12,H,36C,"(70,150]",12,12,383.51666666666665,282.19999999999993,101.31666666666668
EHAM,2021,12,H,36C,NA,2,0,0,0,0
EHAM,2021,12,H,36R,"(0,70]",37,37,953.5333333333334,857.1666666666663,96.36666666666665
EHAM,2021,12,H,36R,"(250,310]",19,19,533.4499999999999,466.1333333333335,67.31666666666663
EHAM,2021,12,H,36R,"(310,360]",8,8,241.86666666666667,213.2533333333333,28.613333333333372
EHAM,2021,12,H,36R,"(70,150]",62,62,1610.5833333333337,1485.9333333333343,124.6500000000001
EHAM,2021,12,H,36R,NA,3,0,0,0,0
EHAM,2021,12,HEL,04,NA,21,0,0,0,0
EHAM,2021,12,HEL,22,NA,96,0,0,0,0
EHAM,2021,12,HEL,24,NA,1,0,0,0,0
EHAM,2021,12,HEL,27,NA,1,0,0,0,0
EHAM,2021,12,HEL,HEL,NA,90,0,0,0,0
EHAM,2021,12,LJ,04,"(0,70]",3,3,81.18333333333334,73.51000000000002,7.673333333333321
EHAM,2021,12,LJ,04,"(150,250]",6,6,158.7,136.52,22.179999999999975
EHAM,2021,12,LJ,04,"(250,310]",3,3,78.98333333333333,72.64,6.34333333333333
EHAM,2021,12,LJ,04,"(70,150]",1,1,28.166666666666668,25.086666666666662,3.0800000000000054
EHAM,2021,12,LJ,04,NA,1,0,0,0,0
EHAM,2021,12,LJ,06,"(150,250]",2,2,45.266666666666666,47.36666666666666,-2.0999999999999908
EHAM,2021,12,LJ,18C,"(0,70]",1,0,25.566666666666663,0,0
EHAM,2021,12,LJ,18C,"(150,250]",1,1,30.933333333333337,29.986666666666665,0.946666666666669
EHAM,2021,12,LJ,18C,NA,1,0,0,0,0
EHAM,2021,12,LJ,18R,"(0,70]",2,0,48.71666666666667,0,0
EHAM,2021,12,LJ,18R,"(150,250]",3,3,111.68333333333332,80.16,31.523333333333337
EHAM,2021,12,LJ,18R,"(250,310]",4,4,108.73333333333332,98.49333333333334,10.239999999999997
EHAM,2021,12,LJ,18R,"(70,150]",3,3,111.26666666666664,74.88,36.38666666666666
EHAM,2021,12,LJ,18R,NA,3,0,0,0,0
EHAM,2021,12,LJ,22,"(0,70]",7,7,161.1,151.59666666666664,9.50333333333336
EHAM,2021,12,LJ,22,"(150,250]",40,40,1134.7666666666662,1050,84.76666666666665
EHAM,2021,12,LJ,22,"(250,310]",13,13,338.40000000000003,318.3266666666667,20.073333333333355
EHAM,2021,12,LJ,22,"(70,150]",25,25,637.4666666666666,555.7500000000001,81.71666666666667
EHAM,2021,12,LJ,22,NA,11,0,0,0,0
EHAM,2021,12,LJ,27,"(150,250]",5,5,162.33333333333334,136.66666666666669,25.666666666666657
EHAM,2021,12,LJ,27,"(250,310]",2,2,66.45,55.133333333333326,11.316666666666674
EHAM,2021,12,LJ,27,"(70,150]",6,6,172.58333333333331,140.11999999999998,32.46333333333334
EHAM,2021,12,LJ,27,NA,2,0,0,0,0
EHAM,2021,12,LJ,36C,"(150,250]",4,4,99.51666666666668,101.73333333333336,-2.2166666666666828
EHAM,2021,12,LJ,36C,"(250,310]",1,1,22.616666666666667,26.033333333333335,-3.416666666666668
EHAM,2021,12,LJ,36C,NA,1,0,0,0,0
EHAM,2021,12,LJ,36R,"(150,250]",6,6,141.38333333333333,133.4,7.983333333333331
EHAM,2021,12,LJ,36R,"(70,150]",2,2,48.16666666666667,51.78666666666666,-3.619999999999994
EHAM,2021,12,LJ,36R,NA,2,0,0,0,0
EHAM,2021,12,LP,04,NA,2,0,0,0,0
EHAM,2021,12,LP,22,"(150,250]",2,2,94.56666666666666,96.41333333333333,-1.846666666666664
EHAM,2021,12,LP,22,NA,17,0,0,0,0
EHAM,2021,12,LP,36R,"(250,310]",1,1,27.233333333333334,39.47666666666666,-12.243333333333323
EHAM,2021,12,LP,36R,NA,1,0,0,0,0
EHAM,2021,12,LT,04,"(0,70]",1,0,31.833333333333332,0,0
EHAM,2021,12,LT,04,"(150,250]",1,1,37.46666666666667,26.483333333333334,10.983333333333334
EHAM,2021,12,LT,04,"(250,310]",2,2,56.5,53.86,2.640000000000001
EHAM,2021,12,LT,04,"(70,150]",1,1,27.466666666666665,27.283333333333335,0.18333333333333
EHAM,2021,12,LT,04,NA,9,0,0,0,0
EHAM,2021,12,LT,06,"(150,250]",1,1,33.71666666666667,22.403333333333332,11.313333333333336
EHAM,2021,12,LT,18R,NA,1,0,0,0,0
EHAM,2021,12,LT,22,"(0,70]",1,1,28.1,24.770000000000003,3.3299999999999983
EHAM,2021,12,LT,22,"(150,250]",11,11,369.33333333333337,330.2933333333333,39.040000000000035
EHAM,2021,12,LT,22,"(250,310]",5,5,143.06666666666666,132.63333333333333,10.43333333333333
EHAM,2021,12,LT,22,"(310,360]",1,1,26.566666666666663,28.483333333333334,-1.916666666666668
EHAM,2021,12,LT,22,"(70,150]",4,4,126.26666666666668,98.30666666666669,27.959999999999997
EHAM,2021,12,LT,22,NA,27,0,0,0,0
EHAM,2021,12,LT,27,NA,2,0,0,0,0
EHAM,2021,12,LT,36C,NA,1,0,0,0,0
EHAM,2021,12,LT,36R,NA,2,0,0,0,0
EHAM,2021,12,MJ,04,"(0,70]",6,6,146.18333333333334,138.38,7.803333333333342
EHAM,2021,12,MJ,04,"(150,250]",10,10,244.65000000000003,208.29999999999995,36.350000000000016
EHAM,2021,12,MJ,04,"(250,310]",6,6,131.35,136.48000000000002,-5.13000000000002
EHAM,2021,12,MJ,04,"(70,150]",6,6,147.86666666666667,140.9,6.9666666666666615
EHAM,2021,12,MJ,04,NA,6,0,0,0,0
EHAM,2021,12,MJ,06,"(0,70]",121,121,3255.0166666666655,3018.9499999999957,236.0666666666668
EHAM,2021,12,MJ,06,"(150,250]",471,471,10641.849999999997,9647.650000000043,994.1999999999988
EHAM,2021,12,MJ,06,"(250,310]",281,281,6627.1500000000015,5980.6166666666995,646.5333333333327
EHAM,2021,12,MJ,06,"(310,360]",24,24,570.9999999999999,542.8000000000001,28.19999999999998
EHAM,2021,12,MJ,06,"(70,150]",307,307,8367.833333333332,7823.383333333353,544.4499999999991
EHAM,2021,12,MJ,06,NA,33,0,0,0,0
EHAM,2021,12,MJ,18C,"(0,70]",766,766,18961.90000000001,17503.100000000115,1458.799999999999
EHAM,2021,12,MJ,18C,"(150,250]",380,380,11312.166666666672,10038.333333333328,1273.8333333333344
EHAM,2021,12,MJ,18C,"(250,310]",122,122,2874.433333333332,2679.9333333333357,194.50000000000023
EHAM,2021,12,MJ,18C,"(310,360]",14,14,324.0166666666667,294,30.016666666666666
EHAM,2021,12,MJ,18C,"(70,150]",1315,1315,35176.91666666658,31581.91666666641,3595.0000000000055
EHAM,2021,12,MJ,18C,NA,55,0,0,0,0
EHAM,2021,12,MJ,18R,"(0,70]",512,512,12374.58333333334,11426.133333333437,948.4500000000024
EHAM,2021,12,MJ,18R,"(150,250]",2069,2069,57926.29999999992,51725,6201.300000000001
EHAM,2021,12,MJ,18R,"(250,310]",1450,1450,34265.98333333328,31295.83333333268,2970.150000000003
EHAM,2021,12,MJ,18R,"(310,360]",106,106,2620.699999999999,2434.4666666666685,186.23333333333343
EHAM,2021,12,MJ,18R,"(70,150]",1211,1211,31912.616666666683,28559.41666666621,3353.1999999999994
EHAM,2021,12,MJ,18R,NA,164,0,0,0,0
EHAM,2021,12,MJ,22,"(0,70]",87,87,2063.1333333333337,1906.7500000000025,156.38333333333327
EHAM,2021,12,MJ,22,"(150,250]",109,109,3116.6833333333334,2867.0633333333294,249.62000000000003
EHAM,2021,12,MJ,22,"(250,310]",34,34,847.35,813.1666666666664,34.18333333333328
EHAM,2021,12,MJ,22,"(310,360]",4,4,95.68333333333334,94.6,1.0833333333333428
EHAM,2021,12,MJ,22,"(70,150]",181,181,4557.316666666665,4069.4833333333154,487.833333333333
EHAM,2021,12,MJ,22,NA,32,0,0,0,0
EHAM,2021,12,MJ,24,"(0,70]",15,15,360.5166666666666,324.00000000000006,36.51666666666664
EHAM,2021,12,MJ,24,"(150,250]",17,17,504.99999999999994,466.36666666666673,38.63333333333328
EHAM,2021,12,MJ,24,"(250,310]",8,8,215.56666666666663,199.44000000000003,16.12666666666667
EHAM,2021,12,MJ,24,"(70,150]",21,21,525.6166666666667,456.68,68.93666666666675
EHAM,2021,12,MJ,24,NA,2,0,0,0,0
EHAM,2021,12,MJ,27,"(0,70]",189,189,4421.216666666666,3981.59999999999,439.61666666666713
EHAM,2021,12,MJ,27,"(150,250]",310,310,9058.350000000002,8127.166666666605,931.1833333333346
EHAM,2021,12,MJ,27,"(250,310]",173,173,4785.533333333335,4382.089999999991,403.4433333333334
EHAM,2021,12,MJ,27,"(310,360]",12,12,320.34999999999997,310.1200000000001,10.22999999999995
EHAM,2021,12,MJ,27,"(70,150]",390,390,9576.56666666667,8391.49999999997,1185.0666666666668
EHAM,2021,12,MJ,27,NA,24,0,0,0,0
EHAM,2021,12,MJ,36C,"(0,70]",18,18,569.6833333333334,481.7999999999999,87.88333333333328
EHAM,2021,12,MJ,36C,"(150,250]",293,293,7566.466666666667,6480.1833333333525,1086.2833333333338
EHAM,2021,12,MJ,36C,"(250,310]",172,172,4838.250000000003,4242.666666666658,595.5833333333331
EHAM,2021,12,MJ,36C,"(310,360]",18,18,508.84999999999985,467.94,40.91000000000005
EHAM,2021,12,MJ,36C,"(70,150]",35,35,1130.5833333333333,825.416666666667,305.1666666666666
EHAM,2021,12,MJ,36C,NA,13,0,0,0,0
EHAM,2021,12,MJ,36R,"(0,70]",266,266,6762.933333333331,6290.899999999978,472.0333333333338
EHAM,2021,12,MJ,36R,"(150,250]",85,85,2055.9666666666667,1847.3333333333344,208.63333333333327
EHAM,2021,12,MJ,36R,"(250,310]",36,36,1004.1999999999998,875.3999999999992,128.80000000000015
EHAM,2021,12,MJ,36R,"(310,360]",5,5,134.75,137.83333333333331,-3.0833333333333144
EHAM,2021,12,MJ,36R,"(70,150]",472,472,12578.933333333343,11501.06666666671,1077.8666666666672
EHAM,2021,12,MJ,36R,NA,25,0,0,0,0
EHAM,2021,12,MT,18R,"(250,310]",2,2,54.83333333333333,47.666666666666664,7.166666666666668
EHAM,2021,12,MT,22,"(0,70]",1,1,28.183333333333337,26.483333333333334,1.6999999999999993
EHAM,2021,12,MT,22,"(250,310]",1,1,27.516666666666666,27.933333333333337,-0.4166666666666714
EHAM,2021,12,MT,22,"(70,150]",1,1,26.45,27.5,-1.0500000000000007
EHAM,2021,12,MT,27,"(70,150]",1,1,37.666666666666664,25.96,11.706666666666663
EHAM,2021,12,MT,36R,"(70,150]",1,1,34,30.15,3.8500000000000014
EHAM,2021,12,ZZ,06,"(150,250]",1,0,22.716666666666665,0,0
EHAM,2021,12,ZZ,06,"(70,150]",1,0,30.016666666666666,0,0
EHAM,2021,12,ZZ,18R,"(150,250]",1,0,35.166666666666664,0,0
EHAM,2021,12,NA,22,NA,1,0,0,0,0
EHAM,2022,1,H,06,"(0,70]",43,43,1127.0833333333333,1087.326666666666,39.756666666666575
EHAM,2022,1,H,06,"(150,250]",23,23,536.1166666666667,470.34999999999985,65.7666666666667
EHAM,2022,1,H,06,"(250,310]",76,76,1651.2333333333331,1565.5999999999983,85.63333333333327
EHAM,2022,1,H,06,"(310,360]",23,23,512.4499999999999,501.5533333333334,10.896666666666713
EHAM,2022,1,H,06,"(70,150]",51,51,1406.7333333333331,1282.6500000000003,124.08333333333346
EHAM,2022,1,H,06,NA,8,0,0,0,0
EHAM,2022,1,H,18C,"(0,70]",58,58,1440.6333333333332,1314.666666666667,125.9666666666666
EHAM,2022,1,H,18C,"(150,250]",7,7,204.25,177.45,26.79999999999999
EHAM,2022,1,H,18C,"(250,310]",53,53,1269.9,1133.8466666666666,136.05333333333343
EHAM,2022,1,H,18C,"(310,360]",4,4,98.4,83.61333333333333,14.786666666666669
EHAM,2022,1,H,18C,"(70,150]",153,153,4055.1500000000015,3633.75,421.4
EHAM,2022,1,H,18C,NA,9,0,0,0,0
EHAM,2022,1,H,18R,"(0,70]",235,235,5771.816666666667,5436.33333333332,335.48333333333346
EHAM,2022,1,H,18R,"(150,250]",124,124,3273.7500000000005,3015.2666666666605,258.4833333333339
EHAM,2022,1,H,18R,"(250,310]",751,751,16854.216666666664,15808.549999999786,1045.6666666666672
EHAM,2022,1,H,18R,"(310,360]",72,72,1690.5000000000002,1574.8800000000028,115.61999999999992
EHAM,2022,1,H,18R,"(70,150]",251,251,6534.266666666667,6007.26666666668,526.999999999999
EHAM,2022,1,H,18R,NA,41,0,0,0,0
EHAM,2022,1,H,22,"(150,250]",2,2,52.95,53.193333333333335,-0.24333333333333584
EHAM,2022,1,H,22,"(250,310]",5,5,128.08333333333331,124.68333333333334,3.399999999999995
EHAM,2022,1,H,22,"(70,150]",5,5,136.98333333333332,114.55,22.43333333333333
EHAM,2022,1,H,24,"(250,310]",1,1,26.8,24.63,2.1700000000000017
EHAM,2022,1,H,24,"(70,150]",1,1,26.55,25.73,0.8200000000000003
EHAM,2022,1,H,27,"(0,70]",99,99,2326.7166666666667,2075.7000000000016,251.01666666666677
EHAM,2022,1,H,27,"(150,250]",38,38,1052.4333333333334,966.8466666666676,85.58666666666656
EHAM,2022,1,H,27,"(250,310]",182,182,5025.666666666669,4519.6666666666715,506.0000000000003
EHAM,2022,1,H,27,"(310,360]",6,6,162.88333333333333,148.23999999999998,14.643333333333356
EHAM,2022,1,H,27,"(70,150]",140,140,3510.950000000002,3012.3333333333417,498.6166666666668
EHAM,2022,1,H,27,NA,10,0,0,0,0
EHAM,2022,1,H,36C,"(0,70]",18,18,468.65,443.22,25.42999999999997
EHAM,2022,1,H,36C,"(150,250]",6,6,135.98333333333335,128.4,7.583333333333343
EHAM,2022,1,H,36C,"(250,310]",53,53,1312.8833333333332,1301.1499999999987,11.7333333333333
EHAM,2022,1,H,36C,"(310,360]",7,7,183.3,183.07333333333335,0.2266666666666488
EHAM,2022,1,H,36C,"(70,150]",8,8,202.1833333333333,188.13333333333333,14.050000000000008
EHAM,2022,1,H,36C,NA,1,0,0,0,0
EHAM,2022,1,H,36R,"(0,70]",53,53,1434.7666666666669,1227.8333333333333,206.9333333333332
EHAM,2022,1,H,36R,"(150,250]",15,15,373.06666666666666,319.25000000000006,53.81666666666665
EHAM,2022,1,H,36R,"(250,310]",78,78,1938.9166666666663,1913.5999999999983,25.316666666666528
EHAM,2022,1,H,36R,"(310,360]",15,15,398.15,399.8499999999998,-1.699999999999939
EHAM,2022,1,H,36R,"(70,150]",95,95,2613.85,2276.8333333333353,337.0166666666669
EHAM,2022,1,H,36R,NA,9,0,0,0,0
EHAM,2022,1,HEL,04,NA,29,0,0,0,0
EHAM,2022,1,HEL,22,NA,88,0,0,0,0
EHAM,2022,1,HEL,HEL,NA,91,0,0,0,0
EHAM,2022,1,LJ,04,"(0,70]",1,1,30.15,24.503333333333337,5.646666666666661
EHAM,2022,1,LJ,04,"(150,250]",8,8,214.2,182.02666666666667,32.17333333333329
EHAM,2022,1,LJ,04,"(250,310]",5,5,128.96666666666667,121.06666666666668,7.899999999999995
EHAM,2022,1,LJ,04,"(70,150]",2,2,59.983333333333334,50.173333333333325,9.81000000000001
EHAM,2022,1,LJ,04,NA,4,0,0,0,0
EHAM,2022,1,LJ,06,"(150,250]",1,1,21.033333333333335,23.68333333333333,-2.649999999999995
EHAM,2022,1,LJ,06,NA,1,0,0,0,0
EHAM,2022,1,LJ,18C,"(250,310]",1,1,23.9,26.15,-2.25
EHAM,2022,1,LJ,18R,"(0,70]",1,0,22.733333333333334,0,0
EHAM,2022,1,LJ,18R,"(150,250]",1,1,24.383333333333333,26.72,-2.336666666666666
EHAM,2022,1,LJ,18R,"(250,310]",1,1,23.283333333333335,24.623333333333335,-1.34
EHAM,2022,1,LJ,22,"(0,70]",6,6,139.06666666666666,129.93999999999997,9.126666666666694
EHAM,2022,1,LJ,22,"(150,250]",44,44,1309.8499999999997,1155,154.85000000000005
EHAM,2022,1,LJ,22,"(250,310]",9,9,216.51666666666665,220.38,-3.863333333333315
EHAM,2022,1,LJ,22,"(70,150]",17,17,416.19999999999993,377.91,38.28999999999999
EHAM,2022,1,LJ,22,NA,10,0,0,0,0
EHAM,2022,1,LJ,27,"(0,70]",1,1,23.416666666666668,23.523333333333333,-0.10666666666666558
EHAM,2022,1,LJ,27,"(150,250]",4,4,133.83333333333334,109.33333333333334,24.499999999999993
EHAM,2022,1,LJ,27,"(250,310]",1,1,29.2,27.566666666666663,1.6333333333333364
EHAM,2022,1,LJ,27,"(70,150]",1,1,22.783333333333335,23.35333333333333,-0.5699999999999967
EHAM,2022,1,LJ,36C,"(150,250]",2,2,53.71666666666667,50.866666666666674,2.8499999999999908
EHAM,2022,1,LJ,36R,"(150,250]",2,2,59.3,44.46666666666667,14.833333333333332
EHAM,2022,1,LJ,36R,"(250,310]",2,2,55.93333333333334,46.42666666666666,9.506666666666671
EHAM,2022,1,LJ,36R,"(70,150]",3,3,74.65,77.67999999999999,-3.029999999999994
EHAM,2022,1,LP,04,NA,4,0,0,0,0
EHAM,2022,1,LP,22,NA,14,0,0,0,0
EHAM,2022,1,LP,36C,"(250,310]",1,1,37.86666666666667,33.516666666666666,4.350000000000001
EHAM,2022,1,LT,04,"(250,310]",1,1,30.366666666666667,26.93,3.436666666666667
EHAM,2022,1,LT,04,NA,13,0,0,0,0
EHAM,2022,1,LT,06,NA,1,0,0,0,0
EHAM,2022,1,LT,22,"(0,70]",2,2,52.7,49.540000000000006,3.159999999999993
EHAM,2022,1,LT,22,"(150,250]",6,6,201.13333333333333,180.16,20.973333333333347
EHAM,2022,1,LT,22,"(70,150]",2,2,64.9,49.153333333333336,15.746666666666666
EHAM,2022,1,LT,22,NA,35,0,0,0,0
EHAM,2022,1,LT,27,"(0,70]",1,1,27.8,26.066666666666663,1.7333333333333378
EHAM,2022,1,LT,27,"(70,150]",1,1,25.2,35.78333333333333,-10.583333333333332
EHAM,2022,1,LT,27,NA,3,0,0,0,0
EHAM,2022,1,LT,36R,"(70,150]",2,2,81.93333333333334,51.173333333333325,30.760000000000005
EHAM,2022,1,MJ,04,"(0,70]",1,1,23.433333333333337,23.063333333333333,0.370000000000001
EHAM,2022,1,MJ,04,"(150,250]",6,6,151.73333333333335,124.98,26.75333333333334
EHAM,2022,1,MJ,04,"(70,150]",1,1,22.25,23.483333333333334,-1.2333333333333345
EHAM,2022,1,MJ,04,NA,3,0,0,0,0
EHAM,2022,1,MJ,06,"(0,70]",63,63,1660.7166666666667,1571.8500000000015,88.86666666666669
EHAM,2022,1,MJ,06,"(150,250]",230,230,5314.749999999998,4711.166666666654,603.5833333333328
EHAM,2022,1,MJ,06,"(250,310]",135,135,3002.3333333333335,2873.2499999999973,129.08333333333312
EHAM,2022,1,MJ,06,"(310,360]",28,28,643.4,633.2666666666668,10.133333333333326
EHAM,2022,1,MJ,06,"(70,150]",89,89,2514.899999999999,2268.016666666666,246.88333333333327
EHAM,2022,1,MJ,06,NA,23,0,0,0,0
EHAM,2022,1,MJ,18C,"(0,70]",523,523,12794.89999999999,11950.550000000114,844.3499999999987
EHAM,2022,1,MJ,18C,"(150,250]",253,253,7229.833333333333,6683.416666666687,546.4166666666661
EHAM,2022,1,MJ,18C,"(250,310]",82,82,1983.7333333333331,1801.266666666668,182.4666666666668
EHAM,2022,1,MJ,18C,"(310,360]",14,14,339.44999999999993,294,45.45
EHAM,2022,1,MJ,18C,"(70,150]",912,912,23999.833333333336,21903.199999999837,2096.6333333333314
EHAM,2022,1,MJ,18C,NA,50,0,0,0,0
EHAM,2022,1,MJ,18R,"(0,70]",511,511,12093.749999999996,11403.816666666768,689.9333333333357
EHAM,2022,1,MJ,18R,"(150,250]",1507,1507,41501.98333333333,37675,3826.983333333327
EHAM,2022,1,MJ,18R,"(250,310]",1015,1015,23667.20000000002,21907.08333333321,1760.1166666666666
EHAM,2022,1,MJ,18R,"(310,360]",102,102,2469.9333333333343,2342.6000000000017,127.33333333333351
EHAM,2022,1,MJ,18R,"(70,150]",1066,1066,27856.59999999998,25139.833333333052,2716.766666666669
EHAM,2022,1,MJ,18R,NA,152,0,0,0,0
EHAM,2022,1,MJ,22,"(0,70]",45,45,1112.7000000000005,986.2499999999992,126.44999999999992
EHAM,2022,1,MJ,22,"(150,250]",96,96,2730.516666666668,2525.1199999999967,205.39666666666665
EHAM,2022,1,MJ,22,"(250,310]",33,33,801.7166666666667,789.2499999999998,12.466666666666615
EHAM,2022,1,MJ,22,"(310,360]",3,3,75.81666666666666,70.94999999999999,4.866666666666671
EHAM,2022,1,MJ,22,"(70,150]",122,122,3041.333333333332,2742.9666666666612,298.36666666666645
EHAM,2022,1,MJ,22,NA,25,0,0,0,0
EHAM,2022,1,MJ,24,"(0,70]",21,21,500.83333333333337,453.6000000000002,47.233333333333306
EHAM,2022,1,MJ,24,"(150,250]",21,21,677.8833333333331,576.1000000000001,101.78333333333326
EHAM,2022,1,MJ,24,"(250,310]",5,5,136.7,124.65,12.05
EHAM,2022,1,MJ,24,"(310,360]",1,1,25.2,26.01,-0.8100000000000023
EHAM,2022,1,MJ,24,"(70,150]",32,32,820.6000000000001,695.8933333333333,124.70666666666683
EHAM,2022,1,MJ,24,NA,3,0,0,0,0
EHAM,2022,1,MJ,27,"(0,70]",334,334,8033.616666666664,7036.266666666648,997.350000000001
EHAM,2022,1,MJ,27,"(150,250]",396,396,11821.4,10381.799999999976,1439.5999999999997
EHAM,2022,1,MJ,27,"(250,310]",172,172,4962.966666666666,4356.759999999991,606.2066666666669
EHAM,2022,1,MJ,27,"(310,360]",20,20,567.7333333333332,516.866666666667,50.86666666666658
